diff,send,accept1,position,time_limit,gotype2,para1,add,mainshow,season,quest_pre,pre,duration,reward_para,extra_reward,listType,name,type2,icon,accept2,id,type1,guide_complete,autoreward,bp_score,list,gopara,reward,is_chapter,autoopen,order,bubble,sub_icon,para3,desctype,desc,type,para2,progressshow
"","","","11","",59,"{}","1","","2-2","","","","","","","season_s2_activity_task_name002","428","","10100010",80200201,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_quest_desc020",17,1,"1"
"","","","12","",59,"{}","1","","2-2","","","","","","","season_s2_activity_task_name002","428","","10100010",80200202,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_quest_desc020",17,3,"1"
"","","","13","",59,"{}","1","","2-2","","","","","","","season_s2_activity_task_name002","428","","10100010",80200203,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_quest_desc020",17,5,"1"
"","","","14","",59,"{}","1","","2-2","","","","","","","season_s2_activity_task_name002","428","","10100010",80200204,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_quest_desc020",17,7,"1"
"","","","15","",59,"{}","1","","2-2","","","","","","","season_s2_activity_task_name002","428","","10100010",80200205,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_quest_desc020",17,10,"1"
"","","","16","",59,"{}","1","","2-2","","","","","","","season_s2_activity_task_name002","428","","10100010",80200206,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_quest_desc020",17,13,"1"
"","","","17","",59,"{}","1","","2-2","","","","","","","season_s2_activity_task_name002","428","","10100010",80200207,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_quest_desc020",17,16,"1"
"","","","18","",59,"{}","1","","2-2","","","","","","","season_s2_activity_task_name002","428","","10100010",80200208,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_quest_desc020",17,20,"1"
"","","","1","",1,"{}","1","","2-2","","","","","","1","170406","442","dikuaishengji","10100010",602047001,"1","","","{}","640","[""770000""]","109010201","0","",4701,"","","",1,"season_s2_quest_desc003",1,3600,"1"
"","","","1","",1,"{}","1","","2-2","","","","","","1","170406","442","dikuaishengji","10100010",602047002,"1","","","{}","640","[""770000""]","109010201","0","",4702,"","","",1,"season_s2_quest_desc003",1,7200,"1"
"","","","1","",1,"{}","1","","2-2","","","","","","1","170406","442","dikuaishengji","10100010",602047003,"1","","","{}","640","[""770000""]","109010201","0","",4703,"","","",1,"season_s2_quest_desc003",1,14400,"1"
"","","","1","2;57",7,"[""10221000""]","","","","","","","","","1","170401","0","UI_building_10221000","10100000",300221001,"1","1","","{}","326","[""10221000""]","102020000","0","",80,"","","",2,"130054",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221001","","","","1","170400","311","UI_building_10221000","10100000",300221002,"1","","","{}","326","[""10221000"",""5""]","102020002","0","",90,"","","1",2,"372001",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221002","","","","1","170400","311","UI_building_10221000","10100000",300221003,"1","","","{}","326","[""10221000"",""5""]","102020002","0","",100,"","","2",2,"372002",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221003","","","","1","170400","311","UI_building_10221000","10100000",300221004,"1","","","{}","326","[""10221000"",""5""]","102020002","0","",110,"","","3",2,"372003",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221004","","","","1","170400","311","UI_building_10221000","10100000",300221005,"1","","","{}","326","[""10221000"",""5""]","102020002","0","",120,"","","4",2,"372004",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221005","","","","1","170400","311","UI_building_10221000","10100000",300221006,"1","","","{}","326","[""10221000"",""5""]","102020002","0","",130,"","","5",2,"372005",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221006","","","","1","170400","311","UI_building_10221000","10100000",300221007,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",140,"","","6",2,"372006",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221007","","","","1","170400","311","UI_building_10221000","10100000",300221008,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",150,"","","7",2,"372007",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221008","","","","1","170400","311","UI_building_10221000","10100000",300221009,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",160,"","","8",2,"372008",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221009","","","","1","170400","311","UI_building_10221000","10100000",300221010,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",170,"","","9",2,"372009",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221010","","","","1","170400","311","UI_building_10221000","10100000",300221011,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",180,"","","10",2,"372010",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221011","","","","1","170400","311","UI_building_10221000","10100000",300221012,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",190,"","","11",2,"372011",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221012","","","","1","170400","311","UI_building_10221000","10100000",300221013,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",200,"","","12",2,"372012",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221013","","","","1","170400","311","UI_building_10221000","10100000",300221014,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",210,"","","13",2,"372013",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221014","","","","1","170400","311","UI_building_10221000","10100000",300221015,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",220,"","","14",2,"372014",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221015","","","","1","170400","311","UI_building_10221000","10100000",300221016,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",230,"","","15",2,"372015",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221016","","","","1","170400","311","UI_building_10221000","10100000",300221017,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",240,"","","16",2,"372016",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221017","","","","1","170400","311","UI_building_10221000","10100000",300221018,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",250,"","","17",2,"372017",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221018","","","","1","170400","311","UI_building_10221000","10100000",300221019,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",260,"","","18",2,"372018",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221019","","","","1","170400","311","UI_building_10221000","10100000",300221020,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",270,"","","19",2,"372019",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221020","","","","1","170400","311","UI_building_10221000","10100000",300221021,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",280,"","","20",2,"372020",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221021","","","","1","170400","311","UI_building_10221000","10100000",300221022,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",290,"","","21",2,"372021",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221022","","","","1","170400","311","UI_building_10221000","10100000",300221023,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",300,"","","22",2,"372022",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221023","","","","1","170400","311","UI_building_10221000","10100000",300221024,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",310,"","","23",2,"372023",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221024","","","","1","170400","311","UI_building_10221000","10100000",300221025,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",320,"","","24",2,"372024",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221025","","","","1","170400","311","UI_building_10221000","10100000",300221026,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",330,"","","25",2,"372025",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221026","","","","1","170400","311","UI_building_10221000","10100000",300221027,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",340,"","","26",2,"372026",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221027","","","","1","170400","311","UI_building_10221000","10100000",300221028,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",350,"","","27",2,"372027",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221028","","","","1","170400","311","UI_building_10221000","10100000",300221029,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",360,"","","28",2,"372028",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221029","","","","1","170400","311","UI_building_10221000","10100000",300221030,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",370,"","","29",2,"372029",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221030","","","","1","170400","311","UI_building_10221000","10100031",300221031,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",380,"","","30",2,"task_desc_building_31",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221031","","","","1","170400","311","UI_building_10221000","10100032",300221032,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",390,"","","31",2,"task_desc_building_32",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221032","","","","1","170400","311","UI_building_10221000","10100033",300221033,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",400,"","","32",2,"task_desc_building_33",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221033","","","","1","170400","311","UI_building_10221000","10100034",300221034,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",410,"","","33",2,"task_desc_building_34",1,1,"1"
"","","","1","2;57",1,"[""10221000""]","","","","","300221034","","","","1","170400","311","UI_building_10221000","10100035",300221035,"1","","","{}","326","[""10221000"",""5""]","102020000","0","",420,"","","34",2,"task_desc_building_35",1,1,"1"
"","","","19","",61,"{}","1","","2-2","","","","","","","season_s2_activity_task_name003","460","","10100010",80200301,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_s2_activity_task_desc003",17,3,"1"
"","","","20","",61,"{}","1","","2-2","","","","","","","season_s2_activity_task_name003","460","","10100010",80200302,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_s2_activity_task_desc003",17,6,"1"
"","","","21","",61,"{}","1","","2-2","","","","","","","season_s2_activity_task_name003","460","","10100010",80200303,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_s2_activity_task_desc003",17,9,"1"
"","","","22","",61,"{}","1","","2-2","","","","","","","season_s2_activity_task_name003","460","","10100010",80200304,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_s2_activity_task_desc003",17,12,"1"
"","","","23","",61,"{}","1","","2-2","","","","","","","season_s2_activity_task_name003","460","","10100010",80200305,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_s2_activity_task_desc003",17,15,"1"
"","","","24","",61,"{}","1","","2-2","","","","","","","season_s2_activity_task_name003","460","","10100010",80200306,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_s2_activity_task_desc003",17,18,"1"
"","","","25","",61,"{}","1","","2-2","","","","","","","season_s2_activity_task_name003","460","","10100010",80200307,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_s2_activity_task_desc003",17,21,"1"
"","","","26","",61,"{}","1","","2-2","","","","","","","season_s2_activity_task_name003","460","","10100010",80200308,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_s2_activity_task_desc003",17,24,"1"
"","","","27","",61,"{}","1","","2-2","","","","","","","season_s2_activity_task_name003","460","","10100010",80200309,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_s2_activity_task_desc003",17,27,"1"
"","","","28","",61,"{}","1","","2-2","","","","","","","season_s2_activity_task_name003","460","","10100010",80200310,"102","","","{}","","{}","109010113","0","",0,"","","",1,"season_s2_activity_task_desc003",17,30,"1"
"","","","1","",0,"{}","1","","","","","","","","1","800789","56","UI_building_10114000","10100000",570000005,"1","","","{}","508","{}","102024100","0","",901,"","","",1,"800790",1,5,"1"
"","","","1","",0,"{}","1","","","","","","","","1","800789","56","UI_building_10114000","10100000",570000010,"1","","","{}","508","{}","102024101","0","",902,"","","",1,"800790",1,10,"1"
"","","","1","",12,"[""14""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",510010000,"1","","","{}","502","[""14""]","102020000","0","",399,"","","",8,"170427",1,10000000,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420004500,"1","","","{}","403","[""10120000"",""70""]","102023351","0","",555,"","","",1,"372215",1,4500,"1"
"","","","1","",0,"{}","1","","","","","","","","1","800789","56","UI_building_10114000","10100000",570000030,"1","","","{}","508","{}","102024103","0","",904,"","","",1,"800790",1,30,"1"
"","","","1","",57,"[""1""]","1","","","","","","","","","170400","328","UI_building_10114000","10100099",1000101,"1","1","","{}","","[""1""]","102010101","1","",1,"","","",1,"173001",1,1,"1"
"","","","1","",57,"[""2""]","1","","","","","","","","","170400","328","UI_building_10114000","10100099",1000102,"1","1","","{}","","[""2""]","102010101","1","",2,"","","",1,"173002",1,1,"1"
"","","","1","",57,"[""3""]","1","","","","","","","","","170400","328","UI_building_10114000","10100099",1000103,"1","1","","{}","","[""3""]","102010101","1","",3,"","","",1,"173003",1,1,"1"
"","","","1","",0,"[""10100000""]","1","","","","","","","","","170401","311","UI_building_10119000","10100099",1000104,"1","1","","{}","","{}","102010101","1","",4,"","","0",2,"800705",1,1,"1"
"","","","1","",1,"[""10100000""]","1","","","","","","","","","170400","309","UI_building_10201000","10100099",1000105,"1","1","","{}","","[""10100000""]","102010101","1","",5,"","","",2,"170542",1,1,"1"
"","","","1","",57,"[""4""]","1","","","","","","","","","170400","328","UI_building_10114000","10100099",1000106,"1","1","","{}","","[""4""]","102010101","1","",6,"","","",1,"173004",1,1,"1"
"","","","1","",0,"[""10119000""]","1","","","","","","","","","170401","311","UI_building_10119000","10100099",1000107,"1","1","","{}","","{}","102010101","1","",7,"","","0",2,"800705",1,1,"1"
"","","","1","",0,"[""10201000""]","1","","","","","","","","","170401","311","UI_building_10119000","10100099",1000108,"1","1","","{}","","{}","102010101","1","",8,"","","0",2,"800705",1,1,"1"
