para8,model,ban_move,building_effect,building_action,equal_glue_value,offer_range,is_stationed,produce_goods,building_show,produce_time,long_description,click_sfx,cost_resource,name,recommended_location,open_arms,mono_condition,zone,item,unlock_player_level,reward_show,building_inside,description,ruinTime,scan,time,building_prerequisites,build_type,need_science,disrecommend,max_hp,effect_local,tiles_2,upgrade_type,building_effect_last_hide,play_music_para,hero_slots,building_effect_last,para5,level_up,local_num,guard,display_range,model_garbage,coal_normal,time_condition,people,building_effect_local,exp_hero_show,produce_gain_consume,default_army,para1,season_group,direct_exchange,building,cost_consume,season_score,building_mail,receiving_building,working_perform,hero_sort,produce_cost_resource,hummer_build,produce_gain_resource,max_level,detail_desc,tab_type,need_talent,exp,need_pve,storage_resource,produce_cost_consume,pic,para7,para6,unlock_num,para4,id,red_dot,put,para3,effect_condition,effect_number_condition,bd_effect_result,reward,coal_overload,order,display_gallery_condition,no_queue,tiles,glue_exchange_id,resBuild,temperature_status,sup_main_build_id,main_sup_build_id,gift_id,zone_radius,buildclassification,model_world,display_order_gallery,season_mastery,para2,power
"","building_103506000",0,"","","0",0,"","",0,"","building_desc_new103506000","","","135264","","","","3;0","",0,"",1,"building_desc_new103506000","0",0,0,"",0,"","",0,"","3;3","","","","","","",0,"","0","","","{}","","","",0,"","","0","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103506000","","","1;10100000,1","705061",103506000,1,"","5","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","2005","","0",0
"","building_103506000",0,"","","130",0,"","",0,"","building_desc_new103506000","","","135264","","","","3;0","",0,"",1,"building_desc_new103506000","0",0,0,"",0,"","",0,"","3;3","","","","","50060;5000|50062;11.9","",0,"","0","","","{}","","","",0,"","","1","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103506000","","","1;10100000,1","705061",103506001,1,"","5","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","2005","","2",0
"","building_103506000",0,"","","390",0,"","",0,"","building_desc_new103506000","","","135264","","","","3;0","",0,"",1,"building_desc_new103506000","0",0,0,"",0,"","",0,"","3;3","","","","","50060;10000|50062;23.8","",0,"","0","","","{}","","","",0,"","","3","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103506000","","","1;10100000,1","705061",103506002,1,"","5","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","2005","","6",0
"","building_103506000",0,"","","1170",0,"","",0,"","building_desc_new103506000","","","135264","","","","3;0","",0,"",1,"building_desc_new103506000","0",0,0,"",0,"","",0,"","3;3","","","","","50060;20000|50062;47.6","",0,"","0","","","{}","","","",0,"","","9","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103506000","","","1;10100000,1","705061",103506003,1,"","5","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","2005","","18",0
"","building_103506000",0,"","","3510",0,"","",0,"","building_desc_new103506000","","","135264","","","","3;0","",0,"",1,"building_desc_new103506000","0",0,0,"",0,"","",0,"","3;3","","","","","50060;35000|50062;83.3","",0,"","0","","","{}","","","",0,"","","27","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103506000","","","1;10100000,1","705061",103506004,1,"","5","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","2005","","54",0
"","building_103506000",0,"","","10530",0,"","",0,"","building_desc_new103506000","","","135264","","","","3;0","",0,"",1,"building_desc_new103506000","0",0,0,"",0,"","",0,"","3;3","","","","","50060;55000|50062;131","",0,"","0","","","{}","","","",0,"","","81","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103506000","","","1;10100000,1","705061",103506005,1,"","5","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","2005","","162",0
"","building_103506000",0,"","","31590",0,"","",0,"","building_desc_new103506000","","","135264","","","","3;0","",0,"",1,"building_desc_new103506000","0",0,0,"",0,"","",0,"","3;3","","","","","50060;85000|50062;202.4","",0,"","0","","","{}","","","",0,"","","243","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103506000","","","1;10100000,1","705061",103506006,1,"","5","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","2005","","486",0
"","building_103506000",0,"","","94770",0,"","",0,"","building_desc_new103506000","","","135264","","","","3;0","",0,"",1,"building_desc_new103506000","0",0,0,"",0,"","",0,"","3;3","","","","","50060;120000|50062;285.7","",0,"","0","","","{}","","","",0,"","","729","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103506000","","","1;10100000,1","705061",103506007,1,"","5","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","2005","","",0
"","building_103207000",0,"","","0",0,"","",0,"","building_desc_new103204000","","","135243","","","","3;0","",0,"",1,"building_desc_new103204000","0",0,0,"",0,"","",0,"","1;1","","","","","","",0,"","0","","","{}","","","",0,"","","0","","0","","","","","","","","","{}","",1,"",3,"",0,0,"","","UI_building_103207000","","","10;10100000,1","702051",103207000,0,"","2","","","","","{}",0,"1;1",0,0,"","0","",0,"","",0,0,"","90007","","0",0
"","building_103207000",0,"","","0",0,"","",0,"","building_desc_new103204000","","","135243","","","","3;0","",0,"",1,"building_desc_new103204000","0",0,0,"",0,"","",0,"","1;1","","","","","","",0,"","0","","","{}","","","",0,"","","1","","0","","","","","","","","","{}","",1,"",3,"",0,0,"","","UI_building_103207000","","","10;10100000,1","702051",103207001,0,"","2","","","","","{}",0,"1;1",0,0,"","0","",0,"","",0,0,"","90007","","2",0
"","building_103420000",0,"","","0",0,"","",0,"","building_desc_new103420000","","","item_name_707006","","","","3;0","",0,"",1,"building_desc_new103420000","0",0,0,"",0,"","",0,"","1;1","","","","","","",0,"","0","","","{}","","","",0,"","","0","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103420000","","","1;10100000,1","707006",103420000,1,"","4","","","","","{}",0,"1;92",0,0,"702100;720012;620100","0","",0,"","",0,0,"","11005","","0",0
"","building_103420000",0,"","","60",0,"","",0,"","building_desc_new103420000","","","item_name_707006","","","","3;0","",0,"",1,"building_desc_new103420000","0",0,0,"",0,"","",0,"","1;1","","","","","50061;100","",0,"","0","","","{}","","","",0,"","","1","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103420000","","","1;10100000,1","707006",103420001,1,"","4","","","","","{}",0,"1;92",0,0,"702100;720012;620100","0","",0,"","",0,0,"","11005","","2",0
"","building_103420000",0,"","","180",0,"","",0,"","building_desc_new103420000","","","item_name_707006","","","","3;0","",0,"",1,"building_desc_new103420000","0",0,0,"",0,"","",0,"","1;1","","","","","50061;200","",0,"","0","","","{}","","","",0,"","","3","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103420000","","","1;10100000,1","707006",103420002,1,"","4","","","","","{}",0,"1;92",0,0,"702100;720012;620100","0","",0,"","",0,0,"","11005","","6",0
"","building_103420000",0,"","","540",0,"","",0,"","building_desc_new103420000","","","item_name_707006","","","","3;0","",0,"",1,"building_desc_new103420000","0",0,0,"",0,"","",0,"","1;1","","","","","50061;300","",0,"","0","","","{}","","","",0,"","","9","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103420000","","","1;10100000,1","707006",103420003,1,"","4","","","","","{}",0,"1;92",0,0,"702100;720012;620100","0","",0,"","",0,0,"","11005","","18",0
"","building_103420000",0,"","","1620",0,"","",0,"","building_desc_new103420000","","","item_name_707006","","","","3;0","",0,"",1,"building_desc_new103420000","0",0,0,"",0,"","",0,"","1;1","","","","","50061;500","",0,"","0","","","{}","","","",0,"","","27","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103420000","","","1;10100000,1","707006",103420004,1,"","4","","","","","{}",0,"1;92",0,0,"702100;720012;620100","0","",0,"","",0,0,"","11005","","54",0
"","building_103420000",0,"","","4860",0,"","",0,"","building_desc_new103420000","","","item_name_707006","","","","3;0","",0,"",1,"building_desc_new103420000","0",0,0,"",0,"","",0,"","1;1","","","","","50061;800","",0,"","0","","","{}","","","",0,"","","81","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103420000","","","1;10100000,1","707006",103420005,1,"","4","","","","","{}",0,"1;92",0,0,"702100;720012;620100","0","",0,"","",0,0,"","11005","","162",0
"","building_103420000",0,"","","14580",0,"","",0,"","building_desc_new103420000","","","item_name_707006","","","","3;0","",0,"",1,"building_desc_new103420000","0",0,0,"",0,"","",0,"","1;1","","","","","50061;1200","",0,"","0","","","{}","","","",0,"","","243","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103420000","","","1;10100000,1","707006",103420006,1,"","4","","","","","{}",0,"1;92",0,0,"702100;720012;620100","0","",0,"","",0,0,"","11005","","486",0
"","building_103420000",0,"","","43740",0,"","",0,"","building_desc_new103420000","","","item_name_707006","","","","3;0","",0,"",1,"building_desc_new103420000","0",0,0,"",0,"","",0,"","1;1","","","","","50061;1600","",0,"","0","","","{}","","","",0,"","","729","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103420000","","","1;10100000,1","707006",103420007,1,"","4","","","","","{}",0,"1;92",0,0,"702100;720012;620100","0","",0,"","",0,0,"","11005","","",0
"","building_feixu_2",1,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","13,-32","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,2,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"","0","1","O_Garbage_RewardBread_01","{}","","","",0,"10;0","","86400","20","","761000;5","13;700","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762000,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030600","{}",62,"",1,2,"","0","",0,"","",0,0,"","","","30",0
"","building_761000",0,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,375,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;100;720;86400","0","1","O_Garbage_RewardBread_01","{}","","","",27000,"10;1","","86400","20","","761000;5","13;1400","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762001,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030601","{}",62,"",0,2,"","0","",0,"","",0,0,"","","4500","30",100
"","building_761000",0,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,563,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;200;1440;86400","0","1","O_Garbage_RewardBread_01","{}","","","",41000,"10;2","","86400","20","","761000;5","13;2800","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762002,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030602","{}",62,"",0,2,"","0","",0,"","",0,0,"","","5200","60",200
"","building_761000",0,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,844,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;400;2160;86400","0","1","O_Garbage_RewardBread_01","{}","","","",61000,"10;3","","86400","20","","761000;5","13;5600","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762003,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030603","{}",62,"",0,2,"","0","",0,"","",0,0,"","","6000","60",400
"","building_761000",0,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,1266,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;600;2880;86400","0","1","O_Garbage_RewardBread_01","{}","","","",91000,"10;4","","86400","20","","761000;5","13;11200","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762004,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030604","{}",62,"",0,2,"","0","",0,"","",0,0,"","","6800","60",600
"","building_761000",0,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,1899,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;900;3600;86400","0","1","O_Garbage_RewardBread_01","{}","","","",140000,"10;5","","86400","20","","761000;5","13;16800","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762005,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030605","{}",62,"",0,2,"","0","",0,"","",0,0,"","","7900","120",900
"","building_761000",0,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,2848,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;1300;4320;86400","0","1","O_Garbage_RewardBread_01","{}","","","",210000,"10;6","","86400","20","","761000;5","13;25200","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762006,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030606","{}",62,"",0,2,"","0","",0,"","",0,0,"","","9100","120",1300
"","building_761000",0,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,4272,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;1800;5040;86400","0","1","O_Garbage_RewardBread_01","{}","","","",310000,"10;7","","86400","20","","761000;5","13;37800","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762007,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030607","{}",62,"",0,2,"","0","",0,"","",0,0,"","","10400","120",1800
"","building_761000",0,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,6408,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;2400;5760;86400","0","1","O_Garbage_RewardBread_01","{}","","","",460000,"10;8","","86400","20","","761000;5","13;56700","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762008,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030608","{}",62,"",0,2,"","0","",0,"","",0,0,"","","12000","120",2400
"","building_761000",0,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,9611,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;3200;6480;86400","0","1","O_Garbage_RewardBread_01","{}","","","",690000,"10;9","","86400","20","","761000;5","13;85100","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762009,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030609","{}",62,"",0,2,"","0","",0,"","",0,0,"","","13800","120",3200
"","building_761000",0,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,10572,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;4200;7200;86400","0","1","O_Garbage_RewardBread_01","{}","","","",900000,"10;10","","86400","20","","761000;5","13;93600","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762010,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030610","{}",62,"",0,2,"","0","",0,"","",0,0,"","","15800","180",4200
"","building_761000",0,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,11630,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;5200;7920;86400","0","1","O_Garbage_RewardBread_01","{}","","","",1200000,"10;11","","86400","20","","761000;5","13;102900","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762011,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030611","{}",62,"",0,2,"","0","",0,"","",0,0,"","","17400","180",5200
"","building_761000",0,"","","",0,"","",0,"5000","season_person_building_desc761000","city_farm","","season_building_name762000","","","","5;0","",0,"",1,"season_person_building_desc761000","0",2,12793,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;6300;8640;86400","0","1","O_Garbage_RewardBread_01","{}","","","",1500000,"10;12","","86400","20","","761000;5","13;113200","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_761000","","","1;10100000;10","",762012,1,"","","1000","94048;1","50117;1;50023|50121;2;0","105030612","{}",62,"",0,2,"","0","",0,"","",0,0,"","","19200","180",6300
