effect,first_name,last_name,template_id,id,base_supply,trans_goods,quality,base_produce,worker_dialog_idle,working_building,star,isBonus,speed_run_city,trans_resource_item,base_process,isShow,power,base_collect,rate_recruit,desc,speed_city,gender,appearance,garbage_max
"[50024,0.5]","440001","440107","",50322,"","850322;10",5,"","worker_hall_dialog_idle1","[10202000]",1,"1",10,"","",1,20750,"",250,"",10,1,21106,10
"[75052,0.002]","440009","440203","",11401,"","510006;1",1,"","worker_hall_dialog_idle1","[10107000]",0,"",2,"","",0,800,"",5000,"",2,0,22306,2
"[50101,0.5]","worker_type_5","440110","",50518,"","850518;10",5,"","worker_hall_dialog_idle1","[10207000]",1,"1",10,"","",1,20750,"",250,"",10,1,21106,10
"[50101,0.5]","worker_type_5","440109","",50517,"","850517;10",5,"","worker_hall_dialog_idle1","[10207000]",1,"1",10,"","",1,20750,"",250,"",10,1,21103,10
"[50101,0.5]","worker_type_5","440206","",50516,"","850516;10",5,"","worker_hall_dialog_idle1","[10207000]",1,"1",10,"","",1,20750,"",250,"",10,0,22304,10
"[50101,0.5]","worker_type_5","440201","",50515,"","850515;10",5,"","worker_hall_dialog_idle1","[10207000]",1,"1",10,"","",1,20750,"",250,"",10,0,22204,10
"[50101,0.5]","worker_type_5","440119","",50514,"","850514;10",5,"","worker_hall_dialog_idle1","[10207000]",1,"1",10,"","",1,20750,"",250,"",10,1,21103,10
"[75254,0.025]","440013","440106","",52201,"","510010;1",5,"","worker_hall_dialog_idle1","[10117000]",0,"1",10,"","",0,5000,"",250,"",10,1,21507,10
"[75254,0.025]","440013","440108","",52202,"","510010;1",5,"","worker_hall_dialog_idle1","[10117000]",0,"1",10,"","",0,5000,"",250,"",10,1,21402,10
"[50101,0.5]","worker_type_5","440102","",50513,"","850513;10",5,"","worker_hall_dialog_idle1","[10207000]",1,"1",10,"","",1,20750,"",250,"",10,1,21103,10
"[50101,0.5]","worker_type_5","440104","",50510,"","850510;10",5,"","worker_hall_dialog_idle1","[10207000]",1,"1",10,"","",1,20750,"",250,"",10,1,21103,10
"[50101,0.5]","worker_type_5","440101","",50509,"","850509;10",5,"","worker_hall_dialog_idle1","[10207000]",1,"1",10,"","",1,20750,"",250,"",10,1,21103,10
"[50101,0.24]","worker_type_5","440207","",30510,"","510050;20",3,"","worker_hall_dialog_idle1","[10207000]",0,"",6,"","",1,6400,"",1500,"",6,0,22102,6
"[50101,0.24]","worker_type_5","440202","",30509,"","510050;20",3,"","worker_hall_dialog_idle1","[10207000]",0,"",6,"","",1,6400,"",1500,"",6,0,22204,6
"[50104,0.125]","worker_type_1","440103","",50610,"","850610;10",5,"","worker_hall_dialog_idle1","[10208000]",1,"1",10,"","",1,26750,"",250,"",10,1,21305,10
"[75254,0.025]","440013","440207","",52209,"","510010;1",5,"","worker_hall_dialog_idle1","[10117000]",0,"1",10,"","",0,5000,"",250,"",10,0,22107,10
"[75254,0.025]","440013","440203","",52210,"","510010;1",5,"","worker_hall_dialog_idle1","[10117000]",0,"1",10,"","",0,5000,"",250,"",10,0,22103,10
"[50104,0.125]","worker_type_1","440102","",50609,"","850609;10",5,"","worker_hall_dialog_idle1","[10208000]",1,"1",10,"","",1,26750,"",250,"",10,1,21101,10
"[50104,0.03]","worker_type_1","440202","",30610,"","510050;20",3,"","worker_hall_dialog_idle1","[10208000]",0,"",6,"","",1,6400,"",1500,"",6,0,22201,6
"[50129,0]","440019","440210","",13301,"","510006;1",1,"","worker_hall_dialog_idle1","[10121000]",0,"",2,"","",0,800,"",0,"",2,1,21001,2
"[50129,0]","440012","440218","",13302,"","510006;1",1,"","worker_hall_dialog_idle1","[10121000]",0,"",2,"","",0,800,"",0,"",2,0,22306,2
"[50209,0]","worker_title_13303","worker_name_13303","",13303,"","813303;10",5,"","worker_hall_dialog_idle1","[10100000]",1,"",10,"","",1,20750,"",0,"",10,0,21509,10
"[50061,0]","worker_title_13304","worker_name_13304","",13304,"","813304;10",5,"","worker_hall_dialog_idle1","[10100000]",1,"",10,"","",1,20750,"",0,"",10,1,21510,10
"[75052,0.002]","440009","440109","",11403,"","510006;1",1,"","worker_hall_dialog_idle1","[10107000]",0,"",2,"","",0,800,"",5000,"",2,1,21404,2
"[75052,0.002]","440009","440209","",11402,"","510006;1",1,"","worker_hall_dialog_idle1","[10107000]",0,"",2,"","",0,800,"",5000,"",2,0,22308,2
"[50113,14400]","440017","440202","",43003,"","843003;10",4,"","worker_hall_dialog_idle1","[10120000]",1,"",8,"","",1,10000,"",750,"",8,0,22503,8
"[50113,14400]","440017","440207","",43004,"","843004;10",4,"","worker_hall_dialog_idle1","[10120000]",1,"",8,"","",1,10000,"",750,"",8,0,22505,8
"[50113,14400]","440017","440104","",43005,"","843005;10",4,"","worker_hall_dialog_idle1","[10120000]",1,"",8,"","",1,10000,"",750,"",8,1,21306,8
"[50113,14400]","440017","440101","",43006,"","843006;10",4,"","worker_hall_dialog_idle1","[10120000]",1,"",8,"","",1,10000,"",750,"",8,1,21101,8
"[50024,0.5]","440001","440216","",50319,"","850319;10",5,"","worker_hall_dialog_idle1","[10202000]",1,"1",10,"","",1,20750,"",250,"",10,0,22304,10
