firelogic,damage_delay,is_normal_attack,enhance_fragment,pos_condition,is_focus,pve_buff_bullet,pvp_pos_num,property_out_of_battle,animation,buff_evaluate_score,pvp_troop_condition,triggerType,name,level_up_desc,pvp_damage_type,icon,property_target_type,maxStar,skill_cat,star,enhance_desc_pre,actionType,power,group,levelup_consume_sp,pvp_damage,pvp_buff_param,level_up_desc_param,animation_move,priority,property,horizontal_speed,buff_condition,pvp_buff_bullet,property_pos_condition,bullet,attack_range,maxLevel,debuff_evaluate_score,pvp_triggerParam,pvp_buff_condition,pvp_bullet,pvp_bullet_critical,pvp_cast_interval,display_type,pvp_cast_count,bullet_damage_rate,apType,desc_para,target_type,damage_ratio,pvp_other_condition_para,moving_logic,enhance_resource,pvp_other_condition,desc,pvp_pos_condition,pvp_actionParam,buff_param,property_troop_condition,pvp_actionType,pvp_triggerType,pre_cd,pvp_apType,skin_skill_effect,skill_effect,id,bullet_critical,troop_condition,matching_animation,matching_animation_move,displayCast_type,pve_animation_move,effect_incity,firepoint,need_rank,damage_to_monster,cast_interval,cast_count,other_condition_para,property_pos_num,world_bullet,other_condition,property_other_condition,attack_interval,pvp_buff_ID,actionParam,pve_animation,pos_num,pvp_buff_level,triggerParam,buff
0,"","0","120","","","","","","attack","0","0",3,"2501820","","","Assets/Main/Sprites/SkillIcons/skill_icon24.png","3",5,0,5,"[""1500623"",""1500623"",""1500623"",""1500623"",""1500623""]",3,"[38400,1920]",501820,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","{}","attack_move","1","75150;0.31;0.003",20,"","","1","","40",30,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","1501120","1","","","0","3","2","0","1","{}","1",501825,"","0","attack","attack_move","","attack_move","","{}","26","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,0,"{}",3,"[12000]",501830,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",501830,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,1,"{}",3,"[12000]",501830,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",501831,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,2,"{}",3,"[12000]",501830,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",501832,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,3,"{}",3,"[12000]",501830,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",501833,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,4,"{}",3,"[12000]",501830,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",501834,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,5,"{}",3,"[12000]",501830,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",501835,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"2000","0","","6","","","1","","","0","2",6,"item_name_543402","","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_31.png","4",10,1,0,"{}",2,"[11600,10200]",723020,"{}","","","{}","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.02,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_2","6","","","2","2","6","0","1","{}","700400",723020,"","2","","","","","","{}","0","1","","","","1","","0","0","0","723020","","","1","","700100","723020"
0,"2000","0","","6","","","1","","","0","2",6,"item_name_543402","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_31.png","4",10,1,1,"{}",2,"[14600,10200]",723020,"{}","","","[""4%""]","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.04,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_2","6","","","2","2","6","0","1","{}","700400",723021,"","2","","","","","","{}","1","1","","","","1","","0","0","0","723021","","","1","","700100","723021"
0,"2000","0","","6","","","1","","","0","2",6,"item_name_543402","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_31.png","4",10,1,2,"{}",2,"[27000,10200]",723020,"{}","","","[""6%""]","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.06,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_2","6","","","2","2","6","0","1","{}","700400",723022,"","2","","","","","","{}","2","1","","","","1","","0","0","0","723022","","","1","","700100","723022"
0,"2000","0","","6","","","1","","","0","2",6,"item_name_543402","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_31.png","4",10,1,3,"{}",2,"[31200,10200]",723020,"{}","","","[""8%""]","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.08,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_2","6","","","2","2","6","0","1","{}","700400",723023,"","2","","","","","","{}","3","1","","","","1","","0","0","0","723023","","","1","","700100","723023"
0,"2000","0","","6","","","1","","","0","2",6,"item_name_543402","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_31.png","4",10,1,4,"{}",2,"[45700,10200]",723020,"{}","","","[""10%""]","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.1,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_2","6","","","2","2","6","0","1","{}","700400",723024,"","2","","","","","","{}","4","1","","","","1","","0","0","0","723024","","","1","","700100","723024"
0,"2000","0","","6","","","1","","","0","2",6,"item_name_543402","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_31.png","4",10,1,5,"{}",2,"[72400,10200]",723020,"{}","","","[""12%""]","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.12,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_2","6","","","2","2","6","0","1","{}","700400",723025,"","2","","","","","","{}","5","1","","","","1","","0","0","0","723025","","","1","","700100","723025"
0,"2000","0","","6","","","1","","","0","2",6,"item_name_543402","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_31.png","4",10,1,6,"{}",2,"[78800,10200]",723020,"{}","","","[""14%""]","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.14,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_2","6","","","2","2","6","0","1","{}","700400",723026,"","2","","","","","","{}","6","1","","","","1","","0","0","0","723026","","","1","","700100","723026"
0,"2000","0","","6","","","1","","","0","2",6,"item_name_543402","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_31.png","4",10,1,7,"{}",2,"[104600,10200]",723020,"{}","","","[""16%""]","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.16,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_2","6","","","2","2","6","0","1","{}","700400",723027,"","2","","","","","","{}","7","1","","","","1","","0","0","0","723027","","","1","","700100","723027"
0,"2000","0","","6","","","1","","","0","2",6,"item_name_543402","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_31.png","4",10,1,8,"{}",2,"[147200,10200]",723020,"{}","","","[""18%""]","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.18,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_2","6","","","2","2","6","0","1","{}","700400",723028,"","2","","","","","","{}","8","1","","","","1","","0","0","0","723028","","","1","","700100","723028"
0,"2000","0","","6","","","1","","","0","2",6,"item_name_543402","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_31.png","4",10,1,9,"{}",2,"[182600,10200]",723020,"{}","","","[""20%""]","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.2,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_2","6","","","2","2","6","0","1","{}","700400",723029,"","2","","","","","","{}","9","1","","","","1","","0","0","0","723029","","","1","","700100","723029"
0,"2000","0","","6","","","1","","","0","2",6,"item_name_543402","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_31.png","4",10,1,10,"{}",2,"[205200,10200]",723020,"{}","","","[""22%""]","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.22,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_2","6","","","2","2","6","0","1","{}","700400",723030,"","2","","","","","","{}","10","1","","","","1","","0","0","0","723030","","","1","","700100","723030"
0,"","1","15","","","","","","attack","0","0",0,"2401500","","1","Assets/Main/Sprites/SkillIcons/skill_icon3.png","0",5,0,0,"{}",1,"[3250,1730]",401500,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.375;0.012","","{}","attack_move","1","",20,"","","3","401500","20",1,"0","","","","","","2","1","[""0.375;0.012"",""0;0""]",0,"","0",1,"","{}","","0","1401500","3","","","0","1","","1000","0","{}","1050",401500,"","","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","1000","","","attack","","","",""
0,"","1","20","","","","","","attack","0","0",0,"2401500","skill_levelup_effect1","1","Assets/Main/Sprites/SkillIcons/skill_icon3.png","0",5,0,1,"{}",1,"[6500,1730]",401500,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.375;0.012","","[""20%""]","attack_move","1","",20,"","","3","401501","20",1,"0","","","","","","2","1","[""0.375;0.012"",""0;0""]",0,"","0",1.2,"","{}","","0","1401500","3","","","0","1","","1000","0","{}","1050",401501,"","","attack","attack_move","","attack_move","","{}","6","","","","","","","1","0","1000","","","attack","","","",""
0,"","1","30","","","","","","attack","0","0",0,"2401500","skill_levelup_effect2","1","Assets/Main/Sprites/SkillIcons/skill_icon3.png","0",5,0,2,"{}",1,"[10800,1730]",401500,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.375;0.012","","[""45%""]","attack_move","1","",20,"","","3","401502","20",5,"0","","","","","","2","1","[""0.375;0.012"",""0;0""]",0,"","0",1.45,"","{}","","0","1401500","3","","","0","1","","1000","0","{}","1050",401502,"","","attack","attack_move","","attack_move","","{}","11","","","","","","","1","0","1000","","","attack","","","",""
0,"","1","45","","","","","","attack","0","0",0,"2401500","skill_levelup_effect2","1","Assets/Main/Sprites/SkillIcons/skill_icon3.png","0",5,0,3,"{}",1,"[17300,1730]",401500,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.375;0.012","","[""70%""]","attack_move","1","",20,"","","3","401503","20",10,"0","","","","","","2","1","[""0.375;0.012"",""0;0""]",0,"","0",1.75,"","{}","","0","1401500","3","","","0","1","","1000","0","{}","1050",401503,"","","attack","attack_move","","attack_move","","{}","16","","","","","","","1","0","1000","","","attack","","","",""
0,"","1","60","","","","","","attack","0","0",0,"2401500","skill_levelup_effect2","1","Assets/Main/Sprites/SkillIcons/skill_icon3.png","0",5,0,4,"{}",1,"[25950,1730]",401500,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.375;0.012","","[""100%""]","attack_move","1","",20,"","","3","401504","20",20,"0","","","","","","2","1","[""0.375;0.012"",""0;0""]",0,"","0",2,"","{}","","0","1401500","3","","","0","1","","1000","0","{}","1050",401504,"","","attack","attack_move","","attack_move","","{}","21","","","","","","","1","0","1000","","","attack","","","",""
0,"","1","90","","","","","","attack","0","0",0,"2401500","skill_levelup_effect2","1","Assets/Main/Sprites/SkillIcons/skill_icon3.png","0",5,0,5,"{}",1,"[34600,1730]",401500,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.375;0.012","","[""150%""]","attack_move","1","",20,"","","3","401505","20",30,"0","","","","","","2","1","[""0.375;0.012"",""0;0""]",0,"","0",2.5,"","{}","","0","1401500","3","","","0","1","","1000","0","{}","1050",401505,"","","attack","attack_move","","attack_move","","{}","26","","","","","","","1","0","1000","","","attack","","","",""
0,"2000","0","","6","","","1","","","0","3",6,"item_name_543403","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_30.png","4",10,1,2,"{}",2,"[27000,10200]",723040,"{}","","","[""6%""]","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.06,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_3","6","","","3","2","6","0","1","{}","700400",723042,"","3","","","","","","{}","2","1","","","","1","","0","0","0","723042","","","1","","700100","723042"
0,"2000","0","","6","","","1","","","0","3",6,"item_name_543403","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_30.png","4",10,1,3,"{}",2,"[31200,10200]",723040,"{}","","","[""8%""]","","2","",0,"","","6","","",6,"0","700100","","","","","","1","{}",1,"1,0.08,0.006|0,3","4",1,"","{}","","0","adv_chip_skill_desc_34_3","6","","","3","2","6","0","1","{}","700400",723043,"","3","","","","","","{}","3","1","","","","1","","0","0","0","723043","","","1","","700100","723043"
0,"","1","","","","","","","attack","0","",2,"","","","","",0,0,1,"{}",3,"[800,100]",100,"{}","","","{}","attack_move","","",20,"","","","","",1,"0","","","","","","","","[""0;0"",""0;0""]",1,"","",1,"","{}","","","800250","","","","","3","2","","1","{}","",100,"","","attack","attack_move","","attack_move","","{}","","","","","","","","1","","","","","attack","","","",""
0,"","1","","","","","","","attack","0","",2,"","","","","",0,0,1,"{}",3,"[800,100]",101,"{}","","","{}","attack_move","","",20,"","","","","",1,"0","","","","","","","","[""0;0"",""0;0""]",1,"","",1,"","{}","","","800251","","","","","3","2","","1","{}","",101,"","","attack","attack_move","","attack_move","","{}","","","","","","","","1","","","","","attack","","","",""
0,"","1","","","","","","","attack","0","",2,"","","","","",0,0,1,"{}",3,"[800,100]",102,"{}","","","{}","attack_move","","",20,"","","","","",1,"0","","","","","","","","[""0;0"",""0;0""]",1,"","",1,"","{}","","","800253","","","","","3","2","","1","{}","",102,"","","attack","attack_move","","attack_move","","{}","","","","","","","","1","","","","","attack","","","",""
0,"","0","20","7","","","2","","attack","45376","0",0,"2401510","","1","Assets/Main/Sprites/SkillIcons/skill_icon26.png","4",5,0,1,"[""1000044"",""1500624"",""1000046"",""1500624"",""1000065""]",2,"[6500,1730]",401510,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","","","{}","attack_move","2","",20,"","","7","","20",1,"0","","","","","","5","1","{}",0,"","4",1,"","{}","","0","1401510","7","","","0","2","","9000","0","{}","500610",401511,"","","attack","attack_move","","attack_move","","{}","6","","","","","2","","1","0","9000","401511","","attack","2","","","401511"
0,"","0","30","7","","","2","","attack","58989","0",0,"2401510","","1","Assets/Main/Sprites/SkillIcons/skill_icon26.png","4",5,0,2,"[""1000044"",""1500624"",""1000046"",""1500624"",""1000065""]",2,"[10800,1730]",401510,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","","","{}","attack_move","2","",20,"","","7","","20",5,"0","","","","","","5","1","{}",0,"","4",1,"","{}","","0","1401510","7","","","0","2","","9000","0","{}","500610",401512,"","","attack","attack_move","","attack_move","","{}","11","","","","","2","","1","0","9000","401512","","attack","2","","","401512"
0,"","0","45","7","","","2","","attack","76686","0",0,"2401510","","1","Assets/Main/Sprites/SkillIcons/skill_icon26.png","4",5,0,3,"[""1000044"",""1500624"",""1000046"",""1500624"",""1000065""]",2,"[17300,1730]",401510,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","","","{}","attack_move","2","",20,"","","7","","20",10,"0","","","","","","5","1","{}",0,"","4",1,"","{}","","0","1401510","7","","","0","2","","9000","0","{}","500610",401513,"","","attack","attack_move","","attack_move","","{}","16","","","","","2","","1","0","9000","401513","","attack","2","","","401513"
0,"","0","60","7","","","2","","attack","99692","0",0,"2401510","","1","Assets/Main/Sprites/SkillIcons/skill_icon26.png","4",5,0,4,"[""1000044"",""1500624"",""1000046"",""1500624"",""1000065""]",2,"[25950,1730]",401510,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","","","{}","attack_move","2","",20,"","","7","","20",20,"0","","","","","","5","1","{}",0,"","4",1,"","{}","","0","1401510","7","","","0","2","","9000","0","{}","500610",401514,"","","attack","attack_move","","attack_move","","{}","21","","","","","2","","1","0","9000","401514","","attack","2","","","401514"
