show_model_rank_pos,not_rendom_generate,show_model_skill_scale,show_model_pos,buff_path,left_right_action,show_model_path_B,show_model_path_city,hero_detail_shadow_scale,show_model_rank_scale,hero_detail_shadow_pos,hero_showtime_name,city_model_path,half_icon_path_B,half_icon_path_location,canon_path,id,show_model_scale,model_path,gacha_preview_pic,show_model_path,walk_sound,ui_path,model_size,queue_icon_path_B,Temporary_model,show_model_skill_pos,pose_icon_path,half_icon_path,Heroimg_model,queue_icon_path,fire_path,canon_rotation,world_model_path,queue_model_path
"[0,0]","1",1,"[0,0]","{}","","","","[2.5,3]",1,"[0.1,0.25]","Hero_MissHot_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_MissHot_01/prefab/prefab_low/A_Hero_MissHot_01.prefab","","","A_Hero_MissHot_01_low_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/up/point",40006,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_MissHot_01/prefab/prefab_low/A_Hero_MissHot_01_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_MissHot.prefab","","","1","","Miss.Hot","[0,0]","","hero_icon_MissHot","Assets/_Art_LastWar/Models/Cars/A_Hero_MissHot_01/prefab/A_Hero_MissHot_01_PBR_zhanshi.prefab","hero_icon_MissHot","[""A_Hero_MissHot_01_low_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/up/point/paota_M/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_MissHot_01/prefab/prefab_low/A_Hero_MissHot_01_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_MissHot_01/prefab/prefab_low/A_Hero_MissHot_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2.5,2.6]",1,"[0,0.25]","Hero_Elsa_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Elsa_01/prefab/A_Hero_Elsa_01_city_hero.prefab","","","A_Hero_Elsa_01/A_Hero_Elsa_01_skin/To_unity/Root/Root_M/Body_M/up/point",40007,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Elsa_01/prefab/A_Hero_Elsa_01_pve_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_elsa.prefab","","","1","","Elsa","[0,0]","","hero_icon_elsa","Assets/_Art_LastWar/Models/Cars/A_Hero_Elsa_01/prefab/A_Hero_Elsa_01_PBR_zhanshi.prefab","hero_icon_elsa","[""A_Hero_Elsa_01/A_Hero_Elsa_01_skin/To_unity/Root/Root_M/Body_M/up/point/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Elsa_01/prefab/A_Hero_Elsa_01_pve_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Elsa_01/prefab/A_Hero_Elsa_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[3,3]",1,"[0,0.25]","Herl_Farhad_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Farhad_01/prefab/prefab_low/A_Hero_Farhad_01_city_hero.prefab","","","A_Hero_Farhad_01/A_Hero_Farhad_01_skin/To_unity/Root/up/point",40008,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Farhad_01/prefab/prefab_low/A_Hero_Farhad_01_pve_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Farhad.prefab","","","1","","Farhad","[0,0]","","hero_icon_Farhad","Assets/_Art_LastWar/Models/Cars/A_Hero_Farhad_01/prefab/A_Hero_Farhad_01_PBR_zhanshi.prefab","hero_icon_Farhad","[""A_Hero_Farhad_01/A_Hero_Farhad_01_skin/To_unity/Root/up/point/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Farhad_01/prefab/prefab_low/A_Hero_Farhad_01_world.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Farhad_01/prefab/prefab_low/A_Hero_Farhad_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[3,2.8]",1,"[0,0.25]","Hero_Richard_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Richard_01/prefab/A_Hero_Richard_01_city_hero.prefab","","","A_Hero_Richard_01/A_Hero_Richard_01_skin/To_unity/Root/Root_M/Body_M/up/point",40009,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Richard_01/prefab/A_Hero_Richard_01_pve_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_richard.prefab","","","1","","richard","[0,0]","","hero_icon_richard","Assets/_Art_LastWar/Models/Cars/A_Hero_Richard_01/prefab/A_Hero_Richard_01_PBR_zhanshi.prefab","hero_icon_richard","[""A_Hero_Richard_01/A_Hero_Richard_01_skin/To_unity/Root/Root_M/Body_M/up/point/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Richard_01/prefab/A_Hero_Richard_01_pve_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Richard_01/prefab/A_Hero_Richard_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[3,2.8]",1,"[0,0.25]","Hero_david01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_David_01/prefab/A_Hero_David_01.prefab","","","A_Hero_David_01_skin/To_unity/Root/base/All_M/jiqiang1/up/point",40010,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_David_01/prefab/A_Hero_David_01_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_David_Stirling.prefab","","","1","","David Stirling","[0,0]","","hero_icon_David_Stirling","Assets/_Art_LastWar/Models/Cars/A_Hero_David_01/prefab/A_Hero_David_01_PBR_zhanshi.prefab","hero_icon_David_Stirling","[""A_Hero_David_01_skin/To_unity/Root/base/All_M/jiqiang1/up/point/jiqiang2/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_David_01/prefab/A_Hero_David_01_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_David_01/prefab/A_Hero_David_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[3,2.6]",1,"[0,0.25]","Hero_Rockfield01_Timeline","Assets/_Art_LastWar/Models/Cars/army_t2_04/prefab/army_t2_04a.prefab","","","root/Dummy002/Dummy004/control",40011,1,"Assets/_Art_LastWar/Models/Cars/army_t2_04/prefab/army_t2_04a_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Rockfield.prefab","","","1","","Rockfield","[0,0]","","hero_icon_Rockfield","Assets/_Art_LastWar/Models/Cars/army_t2_04/prefab/army_t2_04a.prefab","hero_icon_Rockfield","[""root/Dummy002/Dummy004/control/Dummy008/Dummy007/Bone001/fire_point""]","[0,-90,0]","Assets/_Art_LastWar/Models/Cars/army_t2_04/prefab/army_t2_04a_battle.prefab","Assets/_Art_LastWar/Models/Cars/army_t2_04/prefab/army_t2_04a.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2.8,2.5]",1,"[0,0.25]","Hero_Doctor_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Doctor_01/prefab/A_Hero_Doctor_01_city_hero.prefab","","","A_Hero_Doctor_01/A_Hero_Doctor_01_low_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/up/point",40012,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Doctor_01/prefab/A_Hero_Doctor_01_pve_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Doctor_Poison.prefab","","","1","","Doctor Poison","[0,0]","","hero_icon_Doctor_Poison","Assets/_Art_LastWar/Models/Cars/A_Hero_Doctor_01/prefab/A_Hero_Doctor_01_PBR_zhanshi.prefab","hero_icon_Doctor_Poison","[""A_Hero_Doctor_01/A_Hero_Doctor_01_low_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/up/point/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Doctor_01/prefab/A_Hero_Doctor_01_pve_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Doctor_01/prefab/A_Hero_Doctor_01.prefab"
"{}","1",0,"{}","{}","","","","{}",0,"{}","","Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_01/prefab/A_Hero_wurenji_01_city.prefab","","","A_Hero_wurenji_01/A_Hero@wurenji_01_skin/To_unity/root/rotatePoint",1101,0,"Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_01/prefab/A_Hero_wurenji_01_pve.prefab","","","","","1","","","{}","lrb_zhanshuwuqi_zhandouqipao_waiguan","lrb_zhanshuwuqi_zhandouqipao_waiguan","Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_01/prefab/A_Hero_wurenji_01_zhanshi.prefab","hero_icon_uav","[""A_Hero_wurenji_01/A_Hero@wurenji_01_skin/To_unity/root/firepoint""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_01/prefab/A_Hero_wurenji_01_pve.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_01/prefab/A_Hero_wurenji_01_city.prefab"
"{}","1",0,"{}","{}","","","","{}",0,"{}","","Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_shengdanjie_01/prefab/A_Hero_wurenji_shengdanjie_01_city.prefab","","","A_Hero_wurenji_shengdanjie_01/A_Hero@wurenji_shengdanjie_01_skin/To_unity/root/rotatePoint",1102,0,"Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_shengdanjie_01/prefab/A_Hero_wurenji_shengdanjie_01_pve.prefab","","","","","1","","","{}","wurenjipifu_2023xmax","wurenjipifu_2023xmax","Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_shengdanjie_01/prefab/A_Hero_wurenji_shengdanjie_01_zhanshi.prefab","icon_item_610125","[""A_Hero_wurenji_shengdanjie_01/A_Hero@wurenji_shengdanjie_01_skin/To_unity/root/firepoint""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_shengdanjie_01/prefab/A_Hero_wurenji_shengdanjie_01_pve.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_shengdanjie_01/prefab/A_Hero_wurenji_shengdanjie_01_city.prefab"
"{}","1",0,"{}","{}","","","","{}",0,"{}","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_nianshou/prefab/A_Monster_nianshou_wurenji_city.prefab","","","A_Monster_nianshou_wurenji/A_Monster@nianshou_skin_low/Geometry",1103,0,"Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_nianshou/prefab/A_Monster_nianshou_wurenji_pve.prefab","","","","","1","","","{}","wurenjipifu_springfestival2024xmax","wurenjipifu_springfestival2024xmax","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_nianshou/prefab/A_Monster_nianshou_zhanshi.prefab","icon_item_610134","[""A_Monster_nianshou_wurenji/A_Monster@nianshou_skin_low/DeformationSystem/Root_M/firepoint""]","{}","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_nianshou/prefab/A_Monster_nianshou_wurenji_world.prefab","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_nianshou/prefab/A_Monster_nianshou_wurenji_city.prefab"
"{}","1",0,"{}","{}","","","","{}",0,"{}","","Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_02/prefab/A_Hero_wurenji_02_city.prefab","","","A_Hero_wurenji_02/A_Hero@wurenji_b2_01_Low_skin/To_unity/root/rotatePoint",1104,0,"Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_02/prefab/A_Hero_wurenji_02_pve.prefab","","","","","1","","","{}","wurenjipifu_springfestival2024xmax","zyf_zhanshuwuqi_wurenjipifu150","Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_02/prefab/A_Hero_wurenji_02_PBR_zhanshi.prefab","zyf_wurenjipifu150_icon","[""A_Hero_wurenji_02/A_Hero@wurenji_b2_01_Low_skin/To_unity/root/firepoint""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_02/prefab/A_Hero_wurenji_02_pve.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_wurenji_02/prefab/A_Hero_wurenji_02_city.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2,1]",1,"[0.6,0.25]","Hero_Park02_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Park_02/prefab/A_Hero_Park_02.prefab","","","A_Hero_Park02_skin/To_unity/Root/joint1/joint7/joint9/joint13/point",40017,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Park_02/prefab/A_Hero_Park_02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Hyeok.prefab","","","1","","朴仁赫","[0,0]","","hero_icon_Hyeok","Assets/_Art_LastWar/Models/Cars/A_Hero_Park_02/prefab/A_Hero_Park_02_PBR_zhanshi.prefab","hero_icon_Hyeok","[""A_Hero_Park02_skin/To_unity/Root/joint1/joint7/joint9/joint13/point/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Park_02/prefab/A_Hero_Park_02_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Park_02/prefab/A_Hero_Park_02.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[1.5,1]",1,"[0.05,0.25]","Hero_Alex_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Alex_01/prefab/A_Hero_Alex_01_city_hero.prefab","","","A_Hero_Alex_01/A_Hero_Alex_01_skin/To_unity/DeformationSystem/Root1/Root_M/Body_M/up/point",40018,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Alex_01/prefab/A_Hero_Alex_01_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Alex.prefab","","","1","","Alex","[0,0]","","hero_icon_Alex","Assets/_Art_LastWar/Models/Cars/A_Hero_Alex_01/prefab/A_Hero_Alex_01_PBR_zhanshi.prefab","hero_icon_Alex","[""A_Hero_Alex_01/A_Hero_Alex_01_skin/To_unity/DeformationSystem/Root1/Root_M/Body_M/up/point/paotai/wuqi/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Alex_01/prefab/A_Hero_Alex_01_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Alex_01/prefab/A_Hero_Alex_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2,1]",1,"[0.25,0.25]","Hero_Sara02_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Sara_02/prefab/A_Hero_Sara_02_city.prefab","","","A_Hero_Sara_02/A_Hero@Sara02_skin/To_unity/Root/joint01",40019,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Sara_02/prefab/A_Hero_Sara_02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_sara.prefab","","","1","","sara","[0,0]","","hero_icon_sara","Assets/_Art_LastWar/Models/Cars/A_Hero_Sara_02/prefab/A_Hero_Sara_02_PBR_zhanshi.prefab","hero_icon_sara","[""A_Hero_Sara_02/A_Hero@Sara02_skin/To_unity/Root/joint01/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Sara_02/prefab/A_Hero_Sara_02_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Sara_02/prefab/A_Hero_Sara_02_city.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2.5,3]",1,"[0.1,0.25]","Hero_Monica_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Monica_01/prefab/A_Hero_Monica_01.prefab","","","",40020,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Monica_01/prefab/A_Hero_Monica_01_pve.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Guider.prefab","","","1","","Kilian Qatar","[0,0]","","hero_icon_Monica","Assets/_Art_LastWar/Models/Cars/A_Hero_Monica_01/prefab/A_Hero_Monica_01_PBR_zhanshi.prefab","hero_icon_Monica","[""A_Hero_Monica_01/A_Hero@Monica_01_skin/A_Hero_Monica_motorcycle3/A_Hero_Monica_motorcycle2/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Monica_01/prefab/A_Hero_Monica_01_pve.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Monica_01/prefab/A_Hero_Monica_01.prefab"
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",22101,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2101","worker_icon_2101","","worker_icon_2101","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",22102,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2102","worker_icon_2102","","worker_icon_2102","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",22103,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2103","worker_icon_2103","","worker_icon_2103","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",22104,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2104","worker_icon_2104","","worker_icon_2104","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",22105,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2105","worker_icon_2105","","worker_icon_2105","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",22106,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2106","worker_icon_2106","","worker_icon_2106","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",22107,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2107","worker_icon_2107","","worker_icon_2107","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
"[0,0]","1",1,"[0,0]","{}","","","","[1,1]",1,"[0.2,0.25]","","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","","","",60001,1,"Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Noah.prefab","","","1","","小蓝人","[0,0]","worker_halfbody_big_2002","hero_icon_Gump","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","hero_icon_Gump","[""Hero@bubing02_skin (1)/To_unity/DeformationSystem/Root/gun/firepoint""]","{}","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[1,1]",1,"[0.2,0.25]","","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","","","",60002,1,"Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Satan.prefab","","","1","","小蓝人","[0,0]","worker_halfbody_big_2002","hero_icon_Gump","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","hero_icon_Gump","[""Hero@bubing02_skin (1)/To_unity/DeformationSystem/Root/gun/firepoint""]","{}","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab"
"[0,0]","1",1,"[0,0]","{}","","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_wuranzhe_jinwei.prefab","[1,1]",1,"[0.2,0.25]","","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","","","",60003,1,"Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_wuranzhe_jinwei.prefab","","","1","","小蓝人","[0,0]","worker_halfbody_big_2002","hero_icon_Gump","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","world_monster_boss_big_new_S1_tank","[""Hero@bubing02_skin (1)/To_unity/DeformationSystem/Root/gun/firepoint""]","{}","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab"
"[0,0]","1",1,"[0,0]","{}","","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_wuranzhe_tufu.prefab","[1,1]",1,"[0.2,0.25]","","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","","","",60004,1,"Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_wuranzhe_tufu.prefab","","","1","","小蓝人","[0,0]","worker_halfbody_big_2002","hero_icon_Gump","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","world_monster_boss_big_new_S1_feiji","[""Hero@bubing02_skin (1)/To_unity/DeformationSystem/Root/gun/firepoint""]","{}","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab"
"[0,0]","1",1,"[0,0]","{}","","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_wuranzhe_paoshou.prefab","[1,1]",1,"[0.2,0.25]","","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","","","",60005,1,"Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_wuranzhe_paoshou.prefab","","","1","","小蓝人","[0,0]","worker_halfbody_big_2002","hero_icon_Gump","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","world_monster_boss_big_new_S1_daodan","[""Hero@bubing02_skin (1)/To_unity/DeformationSystem/Root/gun/firepoint""]","{}","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab"
"[0,0]","1",1,"[0,0]","{}","","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_xueponvwang.prefab","[1,1]",1,"[0.2,0.25]","","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","","","",60006,1,"Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_xueponvwang.prefab","","","1","","小蓝人","[0,0]","worker_halfbody_big_2002","hero_icon_Gump","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","hero_icon_Gump","[""Hero@bubing02_skin (1)/To_unity/DeformationSystem/Root/gun/firepoint""]","{}","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab"
"{}","1",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab","","","",21101,0,"Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_1101","worker_icon_1101","","worker_icon_1101","{}","{}","Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab",""
"{}","1",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab","","","",21102,0,"Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_1102","worker_icon_1102","","worker_icon_1102","{}","{}","Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab",""
"{}","1",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab","","","",21103,0,"Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_1103","worker_icon_1103","","worker_icon_1103","{}","{}","Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab",""
"{}","1",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab","","","",21104,0,"Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_1104","worker_icon_1104","","worker_icon_1104","{}","{}","Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab",""
"{}","1",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab","","","",21105,0,"Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_1105","worker_icon_1105","","worker_icon_1105","{}","{}","Assets/Main/Prefabs/City/Worker/A_Hero_nvniuzai.prefab",""
